Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
2021.0000,2021,0,18049,17585,2515,4252,2079,3854,1154,2518,1046,2357,436,398,0.5012,6184,8566
2021.0833,2021,4,18092,17628,2517,4260,2076,3848,1150,2520,1044,2358,441,412,0.5024,6196,8587
2021.1667,2021,8,18129,17677,2515,4255,2078,3852,1146,2521,1043,2356,437,403,0.5046,6205,8597
2021.2500,2021,12,18155,17725,2505,4259,2068,3864,1148,2528,1045,2368,437,395,0.5065,6213,8613
2021.3333,2021,16,18217,17757,2509,4259,2076,3866,1147,2521,1048,2370,433,393,0.5077,6223,8629
2021.4167,2021,20,18277,17810,2512,4271,2079,3873,1140,2542,1048,2379,433,398,0.5094,6235,8651
2021.5000,2021,24,18323,17853,2515,4280,2080,3881,1144,2559,1048,2384,435,399,0.5110,6250,8672
2021.5833,2021,28,18362,17906,2518,4298,2092,3886,1150,2560,1045,2401,426,412,0.5136,6259,8701
2021.6667,2021,32,18413,17955,2506,4298,2084,3894,1138,2562,1044,2405,422,404,0.5157,6264,8712
2021.7500,2021,36,18465,17988,2509,4292,2094,3898,1138,2569,1040,2418,415,394,0.5173,6273,8728
2021.8333,2021,40,18513,18029,2508,4294,2098,3912,1150,2573,1050,2417,410,382,0.5186,6279,8745
2021.9167,2021,44,18554,18080,2504,4302,2098,3925,1146,2588,1053,2435,406,377,0.5198,6290,8763
2022.0000,2022,0,18585,18120,2502,4305,2099,3932,1161,2612,1056,2447,403,373,0.5220,6300,8779
2022.0833,2022,4,18647,18162,2503,4308,2107,3931,1167,2626,1062,2472,396,377,0.5231,6305,8796
2022.1667,2022,8,18707,18212,2508,4330,2112,3934,1171,2627,1081,2481,396,396,0.5249,6316,8828
2022.2500,2022,12,18753,18250,2509,4335,2116,3937,1182,2631,1092,2489,393,398,0.5257,6324,8845
2022.3333,2022,16,18806,18297,2512,4343,2112,3942,1185,2640,1097,2493,400,401,0.5267,6337,8863
2022.4167,2022,20,18865,18342,2513,4360,2109,3962,1184,2649,1101,2505,404,398,0.5277,6351,8891
2022.5000,2022,24,18910,18390,2510,4374,2106,3971,1184,2668,1097,2512,404,403,0.5291,6362,8914
2022.5833,2022,28,18967,18447,2518,4377,2104,3980,1196,2677,1104,2520,414,397,0.5300,6379,8928
2022.6667,2022,32,19024,18498,2523,4384,2103,3991,1185,2682,1103,2529,420,393,0.5309,6393,8946
2022.7500,2022,36,19072,18532,2522,4387,2100,4005,1188,2691,1103,2537,422,382,0.5328,6403,8961
2022.8333,2022,40,19126,18581,2527,4392,2110,4015,1184,2710,1094,2559,417,377,0.5341,6416,8980
2022.9167,2022,44,19167,18622,2528,4407,2117,4033,1185,2717,1098,2567,411,374,0.5358,6424,9006
2023.0000,2023,0,19209,18680,2527,4418,2108,4039,1182,2724,1100,2576,419,379,0.5371,6440,9028
2023.0833,2023,4,19264,18711,2531,4414,2105,4042,1182,2739,1097,2586,426,372,0.5382,6454,9037
2023.1667,2023,8,19331,18763,2532,4425,2101,4048,1188,2746,1102,2594,431,377,0.5392,6466,9059
2023.2500,2023,12,19384,18825,2532,4439,2107,4064,1182,2758,1103,2601,425,375,0.5403,6476,9083
2023.3333,2023,16,19433,18877,2521,4442,2098,4062,1181,2767,1107,2620,423,380,0.5415,6483,9102
2023.4167,2023,20,19488,18909,2525,4445,2107,4078,1180,2773,1100,2631,418,367,0.5423,6494,9118
2023.5000,2023,24,19536,18943,2528,4445,2112,4081,1178,2779,1101,2635,416,364,0.5437,6504,9132
2023.5833,2023,28,19589,18993,2533,4458,2115,4098,1184,2790,1108,2643,418,360,0.5456,6514,9154
2023.6667,2023,32,19658,19049,2537,4457,2122,4095,1189,2808,1112,2660,415,362,0.5467,6526,9170
2023.7500,2023,36,19723,19106,2541,4462,2124,4108,1179,2810,1106,2669,417,354,0.5484,6539,9190
2023.8333,2023,40,19779,19152,2542,4461,2128,4116,1178,2820,1099,2683,414,345,0.5498,6549,9204
2023.9167,2023,44,19835,19205,2537,4467,2131,4128,1186,2835,1100,2689,406,339,0.5504,6557,9221
2024.0000,2024,0,19895,19248,2531,4467,2127,4133,1194,2846,1107,2695,404,334,0.5508,6564,9236
2024.0833,2024,4,19922,19298,2523,4468,2117,4138,1199,2851,1114,2705,406,330,0.5525,6576,9249
2024.1667,2024,8,19981,19342,2520,4474,2112,4137,1194,2877,1111,2724,408,337,0.5531,6584,9271
2024.2500,2024,12,20026,19380,2516,4476,2105,4136,1191,2876,1116,2729,411,340,0.5536,6593,9287
2024.3333,2024,16,20065,19422,2512,4481,2098,4140,1188,2883,1116,2748,414,341,0.5547,6604,9308
2024.4167,2024,20,20122,19478,2505,4488,2090,4142,1180,2877,1118,2751,415,346,0.5559,6615,9329
2024.5000,2024,24,20179,19527,2514,4490,2099,4144,1182,2879,1118,2759,415,346,0.5563,6628,9343
2024.5833,2024,28,20228,19565,2513,4502,2092,4155,1188,2890,1118,2756,421,347,0.5572,6639,9364
2024.6667,2024,32,20287,19612,2519,4522,2092,4163,1190,2903,1121,2767,427,359,0.5581,6652,9394
2024.7500,2024,36,20343,19664,2531,4528,2096,4177,1187,2912,1125,2773,435,351,0.5596,6670,9411
2024.8333,2024,40,20392,19719,2529,4540,2093,4196,1188,2920,1119,2783,436,344,0.5608,6679,9429
2024.9167,2024,44,20449,19777,2530,4548,2099,4204,1198,2932,1119,2782,431,344,0.5616,6685,9451
2025.0000,2025,0,20504,19845,2534,4563,2112,4212,1202,2940,1124,2803,422,351,0.5630,6695,9474
2025.0833,2025,4,20534,19905,2530,4565,2113,4219,1204,2948,1132,2809,417,346,0.5643,6705,9489
2025.1667,2025,8,20574,19951,2530,4572,2108,4230,1208,2955,1139,2818,422,342,0.5653,6722,9505
2025.2500,2025,12,20632,20008,2526,4578,2101,4236,1210,2964,1139,2826,425,342,0.5663,6733,9521
2025.3333,2025,16,20702,20057,2528,4589,2105,4248,1215,2974,1141,2835,423,341,0.5672,6741,9541
2025.4167,2025,20,20756,20097,2523,4597,2114,4256,1218,2984,1138,2845,409,341,0.5678,6746,9557
2025.5000,2025,24,20816,20156,2518,4610,2114,4265,1223,2992,1142,2863,404,345,0.5686,6755,9579
2025.5833,2025,28,20880,20214,2518,4625,2115,4278,1224,3006,1143,2867,403,347,0.5698,6765,9602
2025.6667,2025,32,20942,20260,2515,4629,2121,4289,1229,3020,1150,2889,394,340,0.5709,6769,9614
2025.7500,2025,36,21000,20310,2510,4637,2120,4292,1232,3037,1148,2890,390,345,0.5718,6779,9636
2025.8333,2025,40,21052,20360,2508,4648,2113,4308,1238,3045,1149,2899,395,340,0.5729,6791,9657
2025.9167,2025,44,21107,20418,2507,4663,2118,4320,1241,3062,1157,2915,389,343,0.5736,6799,9680
2026.0000,2026,0,21157,20479,2501,4679,2111,4326,1253,3075,1170,2926,390,353,0.5741,6807,9707
2026.0833,2026,4,21207,20546,2498,4685,2107,4323,1250,3074,1176,2944,391,362,0.5749,6817,9724
2026.1667,2026,8,21270,20597,2497,4692,2108,4324,1251,3071,1174,2949,389,368,0.5755,6825,9745
2026.2500,2026,12,21344,20643,2497,4697,2108,4324,1260,3076,1180,2948,389,373,0.5757,6839,9766
2026.3333,2026,16,21413,20709,2498,4704,2111,4325,1260,3091,1181,2961,387,379,0.5761,6850,9784
2026.4167,2026,20,21477,20760,2489,4702,2107,4330,1269,3098,1185,2972,382,372,0.5772,6857,9794
2026.5000,2026,24,21526,20832,2490,4712,2101,4335,1265,3099,1190,2983,389,377,0.5778,6870,9817
2026.5833,2026,28,21588,20881,2494,4727,2102,4343,1259,3103,1186,2984,392,384,0.5782,6885,9840
2026.6667,2026,32,21649,20941,2491,4741,2100,4359,1267,3113,1189,2989,391,382,0.5789,6891,9863
2026.7500,2026,36,21703,20997,2494,4750,2099,4369,1262,3121,1191,3004,395,381,0.5796,6904,9881
2026.8333,2026,40,21769,21049,2493,4758,2104,4386,1263,3125,1195,3002,389,372,0.5804,6911,9900
2026.9167,2026,44,21825,21103,2492,4760,2105,4404,1265,3144,1203,3018,387,356,0.5819,6918,9916
2027.0000,2027,0,21882,21161,2500,4769,2112,4422,1260,3153,1195,3031,388,347,0.5828,6930,9935
2027.0833,2027,4,21935,21223,2505,4776,2119,4422,1267,3160,1201,3043,386,354,0.5834,6943,9951
2027.1667,2027,8,21991,21280,2506,4784,2114,4429,1269,3176,1199,3056,392,355,0.5846,6958,9968
2027.2500,2027,12,22048,21351,2500,4791,2109,4432,1281,3190,1201,3064,391,359,0.5859,6966,9984
2027.3333,2027,16,22105,21396,2498,4800,2113,4444,1285,3193,1214,3067,385,356,0.5873,6974,10001
2027.4167,2027,20,22179,21453,2500,4811,2118,4455,1284,3197,1215,3073,382,356,0.5884,6983,10021
2027.5000,2027,24,22232,21510,2495,4819,2112,4460,1280,3202,1216,3085,383,359,0.5891,6991,10044
2027.5833,2027,28,22290,21583,2490,4827,2111,4470,1284,3211,1214,3089,379,357,0.5900,7001,10061
2027.6667,2027,32,22349,21649,2498,4836,2110,4489,1280,3225,1219,3095,388,347,0.5910,7019,10076
2027.7500,2027,36,22404,21705,2494,4840,2115,4501,1283,3234,1211,3106,379,339,0.5916,7026,10093
2027.8333,2027,40,22461,21754,2491,4849,2115,4510,1284,3251,1210,3118,376,339,0.5923,7032,10116
2027.9167,2027,44,22539,21807,2488,4850,2114,4525,1297,3261,1217,3134,374,325,0.5927,7040,10129
2028.0000,2028,0,22594,21861,2485,4852,2114,4536,1295,3279,1218,3149,371,316,0.5927,7047,10144
2028.0833,2028,4,22652,21924,2490,4860,2112,4541,1300,3279,1228,3147,378,319,0.5936,7062,10158
2028.1667,2028,8,22710,21967,2494,4860,2122,4531,1305,3288,1233,3154,372,329,0.5946,7071,10180
2028.2500,2028,12,22769,22020,2505,4863,2128,4532,1304,3291,1239,3164,377,331,0.5954,7092,10197
2028.3333,2028,16,22849,22086,2515,4866,2131,4539,1305,3301,1235,3168,384,327,0.5959,7109,10207
2028.4167,2028,20,22918,22137,2517,4875,2133,4543,1308,3317,1240,3182,384,332,0.5969,7119,10229
2028.5000,2028,24,22982,22206,2520,4881,2139,4549,1317,3321,1249,3186,381,332,0.5978,7130,10250
2028.5833,2028,28,23042,22265,2511,4884,2135,4554,1316,3327,1249,3204,376,330,0.5986,7134,10261
2028.6667,2028,32,23090,22322,2505,4886,2130,4553,1308,3333,1246,3209,375,333,0.5985,7144,10276
2028.7500,2028,36,23155,22394,2505,4901,2132,4565,1311,3333,1245,3215,373,336,0.5991,7156,10297
2028.8333,2028,40,23223,22448,2502,4914,2131,4574,1320,3341,1251,3214,371,340,0.5992,7165,10323
2028.9167,2028,44,23286,22518,2506,4924,2130,4588,1321,3357,1254,3220,376,336,0.5998,7180,10343
2029.0000,2029,0,23357,22574,2504,4934,2136,4595,1324,3365,1258,3233,368,339,0.6004,7186,10368
2029.0833,2029,4,23413,22637,2508,4945,2135,4595,1334,3375,1258,3244,373,350,0.6007,7200,10389
2029.1667,2029,8,23470,22700,2517,4952,2132,4604,1340,3388,1269,3250,385,348,0.6017,7216,10405
2029.2500,2029,12,23520,22747,2517,4962,2130,4607,1345,3398,1279,3256,387,355,0.6021,7230,10433
2029.3333,2029,16,23606,22802,2521,4981,2138,4616,1347,3412,1273,3266,383,365,0.6021,7239,10459
2029.4167,2029,20,23666,22864,2521,4991,2147,4624,1350,3420,1276,3280,374,367,0.6031,7248,10479
2029.5000,2029,24,23707,22934,2521,4999,2143,4637,1347,3429,1276,3289,378,362,0.6043,7264,10497
2029.5833,2029,28,23764,22981,2522,5002,2138,4647,1356,3437,1279,3299,384,355,0.6044,7278,10514
2029.6667,2029,32,23822,23031,2521,5008,2146,4659,1363,3444,1282,3310,375,349,0.6052,7286,10531
2029.7500,2029,36,23879,23101,2519,5017,2143,4667,1374,3453,1287,3317,376,350,0.6064,7296,10547
2029.8333,2029,40,23915,23163,2511,5025,2141,4677,1378,3466,1292,3327,370,348,0.6077,7303,10568
2029.9167,2029,44,23980,23229,2512,5033,2145,4688,1382,3469,1296,3333,367,345,0.6088,7312,10586
2030.0000,2030,0,24056,23291,2524,5041,2151,4696,1385,3488,1302,3348,373,345,0.6096,7330,10603

